domain,ideological_universe,election,configuration_id,display_label,cabinet_periods_if_applicable,source_periods,period_start,period_end,period_days,party_set,repeated_vector_count,start_party,end_party,omitted_party,k,source_coalition_id,party_count,is_strongest_inversion,votes,vote_share,seats,q_C,d_C,A_C,B_C,R_C,r_C,A_over_q,B_over_q,A_pct_quota,B_pct_quota,inversion,A_member,B_member,A_district,B_district,left_index,right_index,gap_count,minimal_seat_majority,vote_share_units,A_over_q_units,B_over_q_units,A_pct_quota_units,B_pct_quota_units
cabinet,not_applicable,2014,cabinet/C2014-3a21551efde30c618990,14-11,2018.3,"[""temer-2018-04-06"",""temer-2018-05-15""]",2018-04-06,2018-07-04,90,PMDB; PP; PRB; PSD; PSDB; PTB; PV,1,,,,,C2014-3a21551efde30c618990,7,False,44621889,0.45834037026869628,247,235.12860994784117,11.871390052158816,14.319579123634586,-2.4481890714757704,1.0504889220192823,21.871390052158816,0.060901049543954318,-0.010412127524671943,6.0901049543954322,-1.0412127524671944,False,14.319579123634586,-2.4481890714757704,14.319579123634586,-2.4481890714757704,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2014,cabinet/C2014-b4f47741435e535810d3,14-12,2018.4,"[""temer-2018-07-05""]",2018-07-05,2018-12-31,180,PMDB; PP; PRB; PSD; PSDB; PV,1,,,,,C2014-b4f47741435e535810d3,6,False,40707696,0.41813515464182893,222,214.50333433125826,7.4966656687417519,10.235106588083754,-2.7384409193420032,1.0349489470273905,42.496665668741755,0.047715372910136881,-0.012766425882746509,4.7715372910136882,-1.2766425882746508,False,10.235106588083754,-2.7384409193420032,10.235106588083754,-2.7384409193420032,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-6dd392dbf9b24c264313,18-01,2019.1,"[""bolsonaro-2019-01-01""]",2019-01-01,2020-02-10,406,DEM; MDB; NOVO; PP; PSL,1,,,,,C2018-6dd392dbf9b24c264313,5,False,29612726,0.30135826693325413,160,154.59679093675936,5.4032090632406371,8.9290527478174244,-3.5258436845767878,1.0349503313134807,102.40320906324064,0.057757038122932425,-0.022806706809451811,5.7757038122932425,-2.2806706809451809,False,8.9290527478174244,-3.5258436845767878,8.9290527478174244,-3.5258436845767878,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-5053b0a398fe7d5859d4,18-02,2020.1;2020.3,"[""bolsonaro-2020-02-11"",""bolsonaro-2020-04-16""]",2020-02-11,2020-04-16,8,DEM; MDB; NOVO; PP; PSDB; PSL,2,,,,,C2018-5053b0a398fe7d5859d4,6,False,35504532,0.36131709832442521,190,185.35567144043014,4.6443285595698693,9.349769373369428,-4.7054408137995578,1.0250563067397831,71.644328559569871,0.050442316119656848,-0.025386009379873755,5.0442316119656851,-2.5386009379873755,False,9.349769373369428,-4.7054408137995578,9.349769373369428,-4.7054408137995578,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-72d588ebc21b8a1a1f9e,18-03,2020.2;2020.4,"[""bolsonaro-2020-02-18"",""bolsonaro-2020-04-17""]",2020-02-18,2020-05-06,78,DEM; NOVO; PP; PSDB; PSL,2,,,,,C2018-72d588ebc21b8a1a1f9e,5,False,30064628,0.3059571141837123,156,156.95599957624441,-0.95599957624440801,5.01148725454002,-5.967486830784428,0.99390912371094164,100.04400042375559,0.031929249395182206,-0.03802012568424061,3.1929249395182207,-3.8020125684240611,False,5.01148725454002,-5.967486830784428,5.01148725454002,-5.967486830784428,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-080d8b1d183af39b5538,18-04,2020.5,"[""bolsonaro-2020-05-07""]",2020-05-07,2020-06-16,41,DEM; PP; PSDB; PSL,1,,,,,C2018-080d8b1d183af39b5538,4,False,27316549,0.27799088355585083,148,142.60932326415147,5.3906767358485324,9.8937669861173276,-4.5030902502687953,1.0378003107543223,114.39067673584853,0.069376719275158233,-0.031576408520835909,6.9376719275158223,-3.157640852083591,False,9.8937669861173276,-4.5030902502687953,9.8937669861173276,-4.5030902502687953,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-2de7f0263e0db9154478,18-05,2020.6,"[""bolsonaro-2020-06-17""]",2020-06-17,2020-06-17,1,DEM; PP; PSD; PSDB; PSL,1,,,,,C2018-2de7f0263e0db9154478,5,False,33065559,0.33649653042476613,183,172.62272010790502,10.377279892094974,14.157264067397003,-3.77998417530203,1.0601153769654899,84.377279892094975,0.082012750456877379,-0.021897373491387422,8.201275045687737,-2.189737349138742,False,14.157264067397003,-3.77998417530203,14.157264067397003,-3.77998417530203,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-1912bcf9ddddecf78512,18-06,2020.7,"[""bolsonaro-2020-06-18""]",2020-06-18,2020-09-18,93,DEM; PP; PSD; PSL,1,,,,,C2018-1912bcf9ddddecf78512,4,False,27173753,0.27653769903359504,153,141.86383960423427,11.13616039576574,13.736547441845001,-2.60038704607926,1.078498935506278,115.13616039576574,0.096829096689943259,-0.018330161183665334,9.682909668994327,-1.8330161183665337,False,13.736547441845001,-2.60038704607926,13.736547441845001,-2.60038704607926,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-e4f0aaa55c13b90ddeff,18-07,2020.8,"[""bolsonaro-2020-09-19""]",2020-09-19,2020-12-08,81,DEM; PSD; PSL,1,,,,,C2018-e4f0aaa55c13b90ddeff,3,False,21765175,0.22149650854497452,116,113.62770888357193,2.37229111642807,6.4177708125012476,-4.045479696073178,1.0208777519122456,143.37229111642807,0.056480684822019817,-0.035602932909774308,5.6480684822019818,-3.5602932909774307,False,6.4177708125012476,-4.045479696073178,6.4177708125012476,-4.045479696073178,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-64af9fe5690d39041c41,18-08,2020.9,"[""bolsonaro-2020-12-09""]",2020-12-09,2021-02-11,65,DEM; PSC; PSD; PSL,1,,,,,C2018-64af9fe5690d39041c41,4,False,23484929,0.23899783837835534,123,122.60589108809629,0.39410891190371589,3.3446540578149824,-2.9505451459112666,1.0032144369932481,134.39410891190371,0.027279717378439348,-0.024065280385191318,2.727971737843935,-2.4065280385191317,False,3.3446540578149824,-2.9505451459112666,3.3446540578149824,-2.9505451459112666,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-c7968aa474db2a20c1cf,18-09,2021.1,"[""bolsonaro-2021-02-12""]",2021-02-12,2021-03-30,47,DEM; PRB; PSC; PSD; PSL,1,,,,,C2018-c7968aa474db2a20c1cf,5,False,28469457,0.28972362159602599,152,148.62821787876132,3.3717821212386729,7.7260268760178992,-4.3542447547792262,1.0226860159487958,108.37178212123867,0.051982234506237276,-0.029296218557441502,5.1982234506237281,-2.9296218557441502,False,7.7260268760178992,-4.3542447547792262,7.7260268760178992,-4.3542447547792262,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-34cdc0bb5ecda010a795,18-10,2021.2,"[""bolsonaro-2021-03-31""]",2021-03-31,2021-07-27,119,DEM; PR; PRB; PSC; PSD; PSL,1,,,,,C2018-34cdc0bb5ecda010a795,6,False,33694048,0.3428924412850704,185,175.90382237924109,9.0961776207588958,14.094407727474627,-4.9982301067157318,1.0517110856246656,81.096177620758894,0.08012564785026495,-0.028414562225599408,8.0125647850264947,-2.8414562225599407,False,14.094407727474627,-4.9982301067157318,14.094407727474627,-4.9982301067157318,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-a86e04ffb7898c05a4c4,18-11,2021.3,"[""bolsonaro-2021-07-28"",""bolsonaro-2022-02-08""]",2021-07-28,2022-03-23,239,DEM; PP; PR; PRB; PSC; PSD; PSL,1,,,,,C2018-a86e04ffb7898c05a4c4,7,False,39102626,0.3979336317736909,222,204.13995309990344,17.860046900096567,21.41318435681838,-3.5531374567218146,1.0874892279972068,52.860046900096563,0.10489462759080309,-0.017405399593596237,10.489462759080309,-1.7405399593596238,False,21.41318435681838,-3.5531374567218146,21.41318435681838,-3.5531374567218146,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-83de36410e62c9cde06e,18-12,2022.1;2022.3,"[""bolsonaro-2022-03-24"",""bolsonaro-2022-03-28""]",2022-03-24,2022-03-29,5,DEM; PP; PR; PRB; PSC; PSL,2,,,,,C2018-83de36410e62c9cde06e,6,False,33353616,0.3394279849047756,187,174.12655625614988,12.873443743850125,17.149687275538703,-4.2762435316885794,1.0739315358934256,82.873443743850132,0.098489786074391544,-0.024558250180966003,9.8489786074391539,-2.4558250180966006,False,17.149687275538703,-4.2762435316885794,17.149687275538703,-4.2762435316885794,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-f6b3d49ea0397e55d78b,18-13,2022.2,"[""bolsonaro-2022-03-27""]",2022-03-27,2022-03-27,1,DEM; PP; PR; PSC; PSL,1,,,,,C2018-f6b3d49ea0397e55d78b,5,False,28369088,0.28870220168710492,158,148.10422946548482,9.895770534515167,12.768314457335787,-2.8725439228206198,1.0668162588619479,108.89577053451517,0.086211680135113211,-0.019395421273165302,8.6211680135113209,-1.9395421273165303,False,12.768314457335787,-2.8725439228206198,12.768314457335787,-2.8725439228206198,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-6cf3fea166c95e7d65b7,18-14,2022.4,"[""bolsonaro-2022-03-30""]",2022-03-30,2022-03-30,1,DEM; PP; PR; PRB; PSL,1,,,,,C2018-6cf3fea166c95e7d65b7,5,False,31633862,0.32192665507139478,180,165.14837405162552,14.85162594837448,20.222804030224971,-5.3711780818504913,1.0899289867893696,91.851625948374476,0.12245233503723933,-0.032523348247869857,12.245233503723933,-3.2523348247869861,False,20.222804030224971,-5.3711780818504913,20.222804030224971,-5.3711780818504913,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-d3b46be51d2f587dc04d,18-15,2022.5,"[""bolsonaro-2022-03-31""]",2022-03-31,2022-05-10,41,PP; PRB; PSD,1,,,,,C2018-d3b46be51d2f587dc04d,3,False,16142116,0.1642726205752065,101,84.271854355080933,16.728145644919071,15.963646528826347,0.76449911609272325,1.1985021662681674,172.72814564491907,0.18943034600334346,0.0090718202648240407,18.943034600334347,0.90718202648240398,False,15.963646528826347,0.76449911609272325,15.963646528826347,0.76449911609272325,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-47d7f4182c86096c3d11,18-16,2022.6,"[""bolsonaro-2022-05-11""]",2022-05-11,2022-12-29,233,DEM; PP; PRB; PSD; PSL,1,,,,,C2018-47d7f4182c86096c3d11,5,False,32158281,0.32726348225126567,182,167.88616639489931,14.113833605100698,18.117920260047917,-4.00408665494722,1.0840678771108654,89.113833605100695,0.10791788656029717,-0.023850009449431751,10.791788656029718,-2.385000944943175,False,18.117920260047917,-4.00408665494722,18.117920260047917,-4.00408665494722,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2018,cabinet/C2018-3d6dc0b0e630f95b3cc9,18-17,2022.7,"[""bolsonaro-2022-12-30""]",2022-12-30,2022-12-31,2,DEM; NOVO; PRB; PSD; PSL,1,,,,,C2018-3d6dc0b0e630f95b3cc9,5,False,29497782,0.30018852239050664,153,153.99671198632993,-0.99671198632991331,5.9168638991268576,-6.9135758854567708,0.99352770605635798,103.00328801367009,0.038422014488543689,-0.044894308432185746,3.842201448854369,-4.4894308432185746,False,5.9168638991268576,-6.9135758854567708,5.9168638991268576,-6.9135758854567708,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2022,cabinet/C2022-259238bde0cf94feb03e,22-01,2023.1,"[""lula_3-2023-01-01""]",2023-01-01,2023-09-12,255,MDB; PCdoB; PDT; PSB; PSD; PSOL; PT; REDE; UNIÃO,1,,,,,C2022-259238bde0cf94feb03e,9,False,53490123,0.48888043147286714,263,250.79566134558084,12.204338654419161,13.196247377886202,-0.99190872346704151,1.0486624792029489,6.2043386544191597,0.052617526583534441,-0.0039550473805854752,5.2617526583534442,-0.39550473805854758,True,13.196247377886202,-0.99190872346704151,13.196247377886202,-0.99190872346704151,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2022,cabinet/C2022-d7aa8241899cd03a076c,22-02,2023.2;2023.4;2024.2;2025.2;2025.4,"[""lula_3-2023-09-13"",""lula_3-2023-12-06"",""lula_3-2024-12-06"",""lula_3-2025-10-09"",""lula_3-2025-11-17""]",2023-09-13,2025-12-07,807,MDB; PCdoB; PDT; PP; PSB; PSD; PSOL; PT; REDE; REPUBLICANOS; UNIÃO,5,,,,,C2022-d7aa8241899cd03a076c,11,False,69793935,0.63789139271542228,350,327.23828446301167,22.761715536988358,17.644301254268161,5.1174142827201985,1.0695570066758529,-70.238284463011638,0.053918817241148713,0.015638189434704207,5.3918817241148718,1.5638189434704208,False,17.644301254268161,5.1174142827201985,17.644301254268161,5.1174142827201985,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2022,cabinet/C2022-3c430566b3ad1a9e9050,22-03,2023.3;2024.1,"[""lula_3-2023-12-04"",""lula_3-2024-12-03""]",2023-12-04,2024-12-05,5,MDB; PCdoB; PDT; PP; PSB; PSD; PSDB; PSOL; PT; REDE; REPUBLICANOS; UNIÃO,2,,,,,C2022-3c430566b3ad1a9e9050,12,False,73102996,0.66813501674765785,363,342.75326359154849,20.246736408451504,15.664808130329527,4.5819282781219783,1.059070878556474,-85.753263591548489,0.045702870823709892,0.013368007732764175,4.5702870823709887,1.3368007732764176,False,15.664808130329527,4.5819282781219783,15.664808130329527,4.5819282781219783,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2022,cabinet/C2022-42b85b2eb82566171721,22-04,2025.1;2025.3;2025.6,"[""lula_3-2025-10-08"",""lula_3-2025-11-13"",""lula_3-2025-12-19""]",2025-10-08,2025-12-22,9,MDB; PCdoB; PDT; PP; PSB; PSD; PSDB; PSOL; PT; REDE; REPUBLICANOS,3,,,,,C2022-42b85b2eb82566171721,11,False,62887563,0.57476964361658156,304,294.85682717530636,9.1431728246936377,6.3081458125378189,2.8350270121558196,1.0310088557632671,-37.856827175306364,0.021393928276883096,0.0096149274863839649,2.1393928276883094,0.96149274863839651,False,6.3081458125378189,2.8350270121558196,6.3081458125378189,2.8350270121558196,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
cabinet,not_applicable,2022,cabinet/C2022-3efc1198104236b10e04,22-05,2025.5;2025.7,"[""lula_3-2025-12-08"",""lula_3-2025-12-23""]",2025-12-08,2026-03-19,98,MDB; PCdoB; PDT; PP; PSB; PSD; PSOL; PT; REDE; REPUBLICANOS,2,,,,,C2022-3efc1198104236b10e04,10,False,59578502,0.54452601958434599,291,279.34184804676948,11.658151953230492,8.2876389364764513,3.3705130167540402,1.0417343553597405,-22.34184804676951,0.029668447439672098,0.012065907920068331,2.9668447439672097,1.2065907920068331,False,8.2876389364764513,3.3705130167540402,8.2876389364764513,3.3705130167540402,,,,,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
k=0,seat_winning,2014,k0/2014/PCdoB|PT|PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB,2014 PCdoB--PMDB,,,,,,PCdoB; PT; PDT; PSB; PPS; PV; PTB; PT DO B; SOLIDARIEDADE; PMN; PHS; PMDB,1,PCdoB,PMDB,,0,PCdoB|PT|PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB,12,False,48843439,0.50170264903972306,265,257.37345895737792,7.6265410426220628,2.9498929799435878,4.676648062678475,1.0296321970164182,-0.37345895737793733,0.01146152750906651,0.018170669507351751,1.1461527509066511,1.8170669507351753,False,2.9498929799435878,4.676648062678475,2.9498929799435878,4.676648062678475,2,13,0,True,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
k=0,seat_winning,2014,k0/2014/PT|PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD,2014 PT--PSD,,,,,,PT; PDT; PSB; PPS; PV; PTB; PT DO B; SOLIDARIEDADE; PMN; PHS; PMDB; PSD,1,PT,PSD,,0,PT|PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD,12,False,52898377,0.54335354786959122,291,278.74037005710028,12.2596299428997,8.1647101601993768,4.0949197827003232,1.0439822546708548,-21.7403700571003,0.029291451964876224,0.014690802705978591,2.9291451964876223,1.469080270597859,False,8.1647101601993768,4.0949197827003232,8.1647101601993768,4.0949197827003232,3,14,0,True,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
k=0,seat_winning,2014,k0/2014/PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB,2014 PDT--PSDB,,,,,,PDT; PSB; PPS; PV; PTB; PT DO B; SOLIDARIEDADE; PMN; PHS; PMDB; PSD; PSDB,1,PDT,PSDB,,0,PDT|PSB|PPS|PV|PTB|PT DO B|SOLIDARIEDADE|PMN|PHS|PMDB|PSD|PSDB,12,False,50432926,0.51802930119282398,276,265.7490315119187,10.250968488081302,9.9610678771098691,0.28990061097143316,1.0385738696008062,-8.7490315119186981,0.037482988443790888,0.0010908811570153598,3.748298844379089,0.10908811570153598,False,9.9610678771098691,0.28990061097143316,9.9610678771098691,0.28990061097143316,4,15,0,True,proportion of all valid federal-deputy votes,proportion of coalition quota,proportion of coalition quota,percent of coalition quota,percent of coalition quota
